Project Number	Project Name	Project Address	Project Path
2108012.000	THE KING'S SCHOOL STEAM BUILDING	87-129 Pennant Hills Rd. North Parramatta, NSW	\\bvn\data\projects\21\2108012.000\Design\BIM\_Revit\1.0 Project Files\AR_2108012_TKS_STEAM_BUILDING.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
5535962	Concept_200mm	Walls	True	16.5062082833	13.5385566628	8.88356736403	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535966	Concept_200mm	Walls	True	7.65605210340	6.61007399451	4.12307835184	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535971	Concept_200mm	Walls	True	10.3716457018	8.50692724887	5.58197326041	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535975	Concept_200mm	Walls	True	7.84670519961	6.77467985876	4.22431516483	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535980	Concept_200mm	Walls	True	17.1225014282	14.0440464470	9.21525357415	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535984	Concept_200mm	Walls	True	11.9570874179	10.3234972181	6.43530883704	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535998	Concept_200mm	Walls	True	11.3377687630	10.1447465667	6.10131791104	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5536003	Concept_200mm	Walls	True	11.3377687630	10.1447465667	6.10131791104	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5557844	P1d - STUD PARTITION	Walls	False	5.49212598425	64.2660347821	24.8798953553	30_INTERIOR	Basic Wall	New Construction	None
5569686	P61d/A45 - DOUBLE STUD PARTITION	Walls	False	6.37959317585	79.1551062269	59.7299029927	30_INTERIOR	Basic Wall	New Construction	None
5755037	EWS-140 - GLAZING SYSTEM 2000Centres	Walls	False	52.8215223097	297.479501203	None	00_FACADE	Curtain Wall	New Construction	None
5813090	Concrete_Cast Insitu_250mm	Walls	False	18.8641940762	217.854209804	178.686195705	10_STRUCTURE	Basic Wall	New Construction	None
5813091	Concrete_Cast Insitu_250mm	Walls	False	21.2434383202	264.497534203	216.943515587	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813243	Concrete_Cast Insitu_250mm	Walls	False	26.9028871391	398.512255358	326.863726507	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813244	Concrete_Cast Insitu_250mm	Walls	False	13.2053805774	159.311256123	130.668681203	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813425	Concrete_Cast Insitu_250mm	Walls	False	27.5590551181	408.232066464	334.836012520	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813426	Partition Type 1 - P1d/XX	Walls	False	9.86220472441	146.088760928	95.8587670128	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813427	Concrete_Cast Insitu_250mm	Walls	False	18.1069553806	229.231303949	188.017801795	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813428	Concrete_Cast Insitu_250mm	Walls	False	18.1069553806	320.495486477	262.873594551	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813433	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	159.696065920	130.984306037	ENSCAPE_TEMP	Basic Wall	New Construction	None
5813436	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	133.647402711	109.618932670	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824032	Concrete_Cast Insitu_250mm	Walls	False	26.6666666667	782.434030146	641.760195330	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824033	Concrete_Cast Insitu_250mm	Walls	False	13.7795275591	344.104724668	282.238127188	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824292	Concrete_Cast Insitu_250mm	Walls	False	18.1069553806	602.377058921	494.075671687	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824293	Concrete_Cast Insitu_250mm	Walls	False	18.1069553806	583.367132012	478.483540036	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824296	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	290.679400803	238.418143703	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824299	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	264.630737595	217.052770337	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824377	Concrete_Cast Insitu_250mm	Walls	False	27.5590551181	808.326616653	662.997553029	ENSCAPE_TEMP	Basic Wall	New Construction	None
5824378	Partition Type 1 - P1d/XX	Walls	False	9.43241469816	247.596849360	162.465124252	ENSCAPE_TEMP	Basic Wall	New Construction	None
5828148	PF11d/F120/A50 - FIRE RATED STUD PARTITION WET 1 SIDE	Walls	False	8.79921259842	112.498256247	52.7917935757	30_INTERIOR	Basic Wall	New Construction	None
5828149	PF10d/F120/A50 - FIRE RATED STUD PARTITION	Walls	False	10.3871391076	103.206633497	48.7590394472	30_INTERIOR	Basic Wall	New Construction	None
5838318	B1d/V1 - BLOCK WALL	Walls	False	111.384514436	1041.36527718	649.145021861	10_STRUCTURE	Basic Wall	New Construction	None
5840712	P12d/A45 - STUD PARTITION WET 1 SIDE	Walls	False	20.4084645669	251.425841393	108.060318972	30_INTERIOR	Basic Wall	New Construction	None
5840714	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755905	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840715	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755905	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840716	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755905	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840717	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755905	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840718	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755906	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840719	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755906	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840720	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755906	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840721	P3d - STUD PARTITION WET 2 SIDES	Walls	False	8.77952755906	103.960806880	40.2472940021	30_INTERIOR	Basic Wall	New Construction	None
5840740	L4d - STUD LINING WET	Walls	False	3.27263779528	42.8914920330	14.7756124130	30_INTERIOR	Basic Wall	New Construction	None
5840741	L4d - STUD LINING WET	Walls	False	1.77657480315	16.0945217724	5.54437265781	30_INTERIOR	Basic Wall	New Construction	None
5840781	L4d - STUD LINING WET	Walls	False	3.48753280840	42.8914920330	14.7756124129	30_INTERIOR	Basic Wall	New Construction	None
5840782	L4d - STUD LINING WET	Walls	False	1.46489501312	16.0945217724	5.54437265781	30_INTERIOR	Basic Wall	New Construction	None
5840976	P1d/A35 - STUD PARTITION	Walls	False	20.6988188976	251.425841393	97.3367758675	30_INTERIOR	Basic Wall	New Construction	None
5841052	P22d/A50 - STUD PARTITION WET 1 SIDE	Walls	False	5.66929133858	41.5245830491	19.6179132516	30_INTERIOR	Basic Wall	New Construction	None
5853049	Charred Timber_600mm Intervals	Walls	False	54.1338582677	745.938991878	None	00_FACADE	Curtain Wall	New Construction	None
5854922	Charred Timber_600mm Intervals - Corners	Walls	False	1.80446194226	23.6806029168	None	00_FACADE	Curtain Wall	New Construction	None
5855978	EWS-103 - 600mm - Flemish Bond	Walls	False	44.7959317595	222.002638450	437.013067814	00_FACADE	Basic Wall	New Construction	None
5856093	Charred Timber_600mm Intervals	Walls	False	47.3917322825	653.035681058	None	00_FACADE	Curtain Wall	New Construction	None
5857016	Charred Timber_600mm Intervals - Corners	Walls	False	0.951443569554	13.2665195886	None	00_FACADE	Curtain Wall	New Construction	None
5857558	Charred Timber_600mm Intervals - Corners	Walls	False	1.80446194226	24.8646330626	None	00_FACADE	Curtain Wall	New Construction	None
5862476	Charred Timber_600mm Intervals - Corners	Walls	False	0.951443569554	12.4861360834	None	00_FACADE	Curtain Wall	New Construction	None
5863901	Charred Timber_600mm Intervals - Corners	Walls	False	0.951443569554	13.1104428876	None	00_FACADE	Curtain Wall	New Construction	None
5872273	Charred Timber_100x70_600mm Intervals	Walls	False	26.2467191601	361.667390001	None	00_FACADE	Curtain Wall	New Construction	None
5895681	Charred Timber_100x70_600mm Intervals	Walls	False	140.059055118	2243.57069839	None	00_FACADE	Curtain Wall	New Construction	None
5896910	Charred Timber_600mm Intervals	Walls	False	48.3431758520	728.106407138	None	00_FACADE	Curtain Wall	New Construction	None
5903355	Concrete_Cast Insitu_250mm	Walls	False	20.0951443570	228.773461019	187.642274458	10_STRUCTURE	Basic Wall	New Construction	None
5927177	L2d - STUD LINING	Walls	False	1.81178985597	27.3390504985	9.41797999456	00_FACADE	Basic Wall	New Construction	None
5930434	Concept_300mm	Walls	True	57.3834930411	751.939381435	740.097816373	50_LANDSCAPE	Basic Wall	New Construction	None
5948370	Charred Timber_100x70_600mm Intervals	Walls	False	26.6076115486	369.259176018	None	00_FACADE	Curtain Wall	New Construction	None
5952068	P12d/A40 - STUD PARTITION WET 1 SIDE	Walls	False	7.9281496063	66.9735349888	28.7845573607	30_INTERIOR	Basic Wall	New Construction	None
5993106	L12e/A45* - STUD LINING	Walls	False	5.65616797900	95.8670767020	55.3563172557	30_INTERIOR	Basic Wall	New Construction	None
6079652	P1d/A40 - STUD PARTITION	Walls	False	6.77821522310	89.2143034286	34.5383458155	30_INTERIOR	Basic Wall	New Construction	None
6079843	P1d/A40 - STUD PARTITION	Walls	False	1.96850393701	19.6892372951	7.62247375599	30_INTERIOR	Basic Wall	New Construction	None
6081921	L2d - STUD LINING	Walls	False	2.52624671916	30.1919614256	10.4007741131	30_INTERIOR	Basic Wall	New Construction	None
