Project Number	Project Name	Project Address	Project Path
2101013.000	MANNING HOSPITAL REDEVELOPMENT STAGE 2	26 York Street,Taree, NSW 2430	\\bvn\data\projects\21\2101013.000\Design\BIM\_Revit\1.0 Project Files\AR_2101013_MBH_IPU BUILDING_2022.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
1890429	P1d/A35 - STUD PARTITION	Walls	False	3.02493438320	27.3963047926	10.6061809893	AR_BUILDING	Basic Wall	New Construction	None
1896763	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	5.72834645669	64.9812966293	30.6998251792	AR_BUILDING	Basic Wall	New Construction	None
1896801	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	13.6975065617	202.628137895	95.7298289268	AR_BUILDING	Basic Wall	New Construction	None
1897211	P8d - STUD PARTITION IMPACT 2 SIDES	Walls	False	10.6971784777	83.5171809232	32.1950396926	AR_BUILDING	Basic Wall	New Construction	None
1903678	CON_Concrete Wall_200mm_F120	Walls	False	25.5905511811	785.808516061	515.622385867	AR_BUILDING	Basic Wall	New Construction	None
1903714	P1d/A35 - STUD PARTITION	Walls	False	2.24409448819	27.1917904947	10.5270055065	AR_FACADE	Basic Wall	New Construction	None
1903739	CON_Concrete Wall_200mm_F120	Walls	False	25.5905511811	785.808516061	515.622385867	AR_BUILDING	Basic Wall	New Construction	None
1903773	CON_Concrete Wall_200mm_F120	Walls	False	12.7952755906	417.381390318	273.872303358	AR_BUILDING	Basic Wall	New Construction	None
1903809	EXT WALL_FCDT-204  FC FACADE MORTARY BUILDING & L2 PODIUM	Walls	False	7.44750656168	42.8941830106	13.3692499541	AR_FACADE	Basic Wall	New Construction	None
1903890	CON_Concrete Wall_250mm_F120	Walls	False	18.8484251969	355.347744426	291.459764129	AR_BUILDING	Basic Wall	New Construction	None
1904432	EXTERNAL WALL_FRAME FIRE RATED 150MM STUD	Walls	False	12.1062992126	56.5508943518	41.5597123845	AR_FACADE	Basic Wall	New Construction	None
1904437	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	7.32630435417	81.7414947802	38.6096784701	AR_BUILDING	Basic Wall	New Construction	None
1904439	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	13.8387766947	129.630115074	60.4383884320	AR_BUILDING	Basic Wall	New Construction	None
1904440	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	1.47847234397	21.7259850898	9.33259065915	AR_BUILDING	Basic Wall	New Construction	None
1904442	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	12.0126257606	110.954895469	52.1368651202	AR_BUILDING	Basic Wall	New Construction	None
1904443	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	19.8513877745	224.116749301	105.861894059	AR_BUILDING	Basic Wall	New Construction	None
1904445	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	15.9532142626	117.837944111	55.6714696585	AR_BUILDING	Basic Wall	New Construction	None
1904674	P1d/A35 - STUD PARTITION	Walls	False	10.3818804563	117.967618223	45.6698784460	AR_BUILDING	Basic Wall	New Construction	None
1904940	P1d/A35 - STUD PARTITION	Walls	False	23.4649043206	233.183431301	90.2744255037	AR_BUILDING	Basic Wall	New Construction	None
1905663	P1d/A40 - STUD PARTITION	Walls	False	15.1069553806	169.430838862	65.5933037588	AR_BUILDING	Basic Wall	New Construction	None
1905723	L1c - BATTEN LINING	Walls	False	2.18701718147	28.2385769670	4.63231249458	AR_BUILDING	Basic Wall	New Construction	None
1907640	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	7.41952930894	84.0640165721	38.8049338787	AR_BUILDING	Basic Wall	New Construction	None
