"";"Glazing_Residential Facade";"Glazing_Residential Facade_East";"Glazing_Residential Facade_Penthouse_350mm";"LV05 Shear Wall Make-up Panel";"Glazing_Residential Facade_Podium_350mm";"Curtain Wall 1";"Glazing_Facade_Podium_270mm";"Glazing_Plant Louvre";"Glazing_10.0mm Face";"Corner Column Cladding";"Blockwork_Core Filled_190mm";"Concrete_Cast Insitu_150mm";"Glazing_Residential Facade_East_300mm";"Glazing_6.0mm Centre";"L8c - STUD LINING IMPACT";"PF10c/F120 - FIRE RATED STUD PARTITION";"P10d - STUD PARTITION IMPACT / FC";"P8c - STUD PARTITION IMPACT 2 SIDES";"P18c/A45 - STUD PARTITION ACOUSTIC FC 1 SIDE";"IWS-301_RW35_Internal Glazing_Sapphire Maxline 116x45";"L8a/T1.0 - STUD LINING";"P5c/A45* - STUD PARTITION FC 2 SIDES";"Brick veneer facade";"Screen";"P15c/A45 - STUD PARTITION IMPACT 1 SIDE";"Concrete_200mm";"P4c - STUD PARTITION FC 1 SIDE";"Glazing_Sapphire Maxline 116x45";"Concrete_250mm";"Concrete_190mm";"Concrete_150mm";"Glazing_Commercial Suite_Roof Pavilion";"L16c/A45* - STUD LINING ACOUSTIC";"P10c - STUD PARTITION IMPACT / FC";"L10d/A45* - STUD LINING FC";"L7a - BATTEN LINING IMPACT";"P55 - STAGGERED STUD PARTITION";"L8d - STUD LINING IMPACT";"Concrete_300mm";"L10d/A35* - STUD LINING FC";"P5d/A40 - STUD PARTITION FC 2 SIDES";"IWS-302_RW45_Internal Glazing_Sapphire Maxline 116x45";"P1d/A40 - STUD PARTITION";"L12d/A45* - STUD LINING";"L10d/A40* - STUD LINING FC";"L10d - STUD LINING FC";"P10c/A45* - STUD PARTITION IMPACT / FC";"P74c/A55 - DOUBLE STUD PARTITION  IMPACT 2 SIDES";"P5c - STUD PARTITION FC 2 SIDES";"IWS-302_RW40_Internal Glazing_Sapphire Maxline 116x45";"ILS-401 - TILE FINISH";"L9a - BATTEN LINING FC";"L5# - DIRECT FIX FIRE RATED LINING";"P8d/A40 - STUD PARTITION IMPACT 2 SIDES";"LF21d/F120 - FIRE RATED STUD LINING";"L8c/A45* - STUD LINING IMPACT";"LF21c/F120 - FIRE RATED STUD LINING";"LB2 - 18mm PLYWOOD STUD LINING";"P4e/A40 - STUD PARTITION FC 1 SIDE";"L1a - BATTEN LINING";"L12c/A40 - STUD LINING";"18_toilet partition";"L12d - STUD LINING";"L8d/A45* - STUD LINING IMPACT";"BAL - 107_WALKWAY";"CLD-501 - 18mm PLYWOOD BATTEN LINING";"Bulkhead Wall_50mm";"L2c/A45* - STUD LINING";"CLD-xxx - Pinboard";"GLASS WALL";"Concrete_400mm";"L2d - STUD LINING";"CLD-401 - CERAMIC CLADDING";"JOI-xxx_STEM ART SPACE JOINERY 300D";"AUDITORIUM BATTENS";"JOI-xxx_ THEATRE BAND CURVED";"CON_Concrete Retaining Wall_350mm";"EXT WALL_FCDT-204  FC FACADE MORTARY BUILDING & L2 PODIUM";"EXT WALL_FCDT-00XX FC FACADE PODIUM WITH INTEGRATED FINS";"CON_Concrete Wall_350mm_F120";"EXT WALL_FCDT-501_METAL CLADDING (25MM/70MMCAVITY/6MM T.B/6MM RAB";"BLBL-101 - BLOCK WALL_Core Filled_FRL";"EXTERNAL WALL_FRAME_150MM STUD/10MM TOLERANCE";"EXT WALL_FCDT-104 BRICK";"EXT WALL_FCDT-105 BRICK LARGER CAVITY";"EXT WALL_FCDT-101 BRICK FEATURE PATTERN";"CON_Concrete Wall_250mm_F120";"CON_Concrete Wall_300mm_FRL 120";"P7d/A35 - STUD PARTITION IMPACT 1 SIDE";"PF10d/F120/A50 - FIRE RATED STUD PARTITION";"PF10d/F120 - FIRE RATED STUD PARTITION";"P16d/A50 - STUD PARTITION ACOUSTIC";"P11d/A45 - STUD PARTITION";"P7d - STUD PARTITION IMPACT 1 SIDE";"P2d/A40 - STUD PARTITION WET 1 SIDE";"BLBL-101 - BLOCK WALL_Core Filled";"P15d/A45 - STUD PARTITION IMPACT 1 SIDE";"P1d/A35 - STUD PARTITION";"P8d - STUD PARTITION IMPACT 2 SIDES";"CON_Concrete Wall_200mm_F120";"EXTERNAL WALL_FRAME FIRE RATED 150MM STUD";"L1c - BATTEN LINING";"LF35/F120 - FIRE RATED SHAFT WALL";"P12d/A45 - STUD PARTITION WET 1 SIDE";"P12d/A40 - STUD PARTITION WET 1 SIDE";"L2b - STUD LINING";"STRUCTURE_1200 Wide Concrete";"P61d - DOUBLE STUD PARTITION";"EXT WALL_FCDT-201 FC FACADE L3-L7";"LXX - STUD LINING - EXTERNAL WALL";"L8d/A35* - STUD LINING IMPACT";"P7d/A40 - STUD PARTITION IMPACT 1 SIDE";"EXTERNAL WINDOW WALL_FCDT-300 SYSTEM - SPINE";"L2d/A40* - STUD LINING";"L2d/A35* - STUD LINING";"P1d - STUD PARTITION";"P9d - STUD PARTITION IMPACT / WET";"BLBL-102 - BLOCK WALL_Core Filled";"CON_Concrete Wall_300mm";"EXT WALL_FCDT-102 BRICK VERTICAL COURSING TOP BAND";"EXT WALL_FCDT-106 BRICK VERTICAL COURSING TOP BAND top cavity";"CON_Concrete Shear Wall_200mm";"P9d/A40 - STUD PARTITION IMPACT / WET";"P2d/A35 - STUD PARTITION WET 1 SIDE";"L4d - STUD LINING WET";"L7c - BATTEN LINING IMPACT";"L8b - STUD LINING IMPACT";"L4d/A40* - STUD LINING WET";"P2d - STUD PARTITION WET 1 SIDE";"P3d/A40 - STUD PARTITION WET 2 SIDES";"L4b - STUD LINING WET";"P9d/A35 - STUD PARTITION IMPACT / WET";"L4d/A35* - STUD LINING WET";"P13d/A45 - STUD PARTITION WET 2 SIDES";"PF27a/F120/A55 - FIRE RATED STAGGERED STUD PARTITION";"L3c - BATTEN LINING WET";"P16d/A55 - STUD PARTITION ACOUSTIC";"Existing_120mm";"EXT_GLAZING_FCDT-400_6.0mm Centre";"L2d/A45* - STUD LINING";"L8d/A40* - STUD LINING IMPACT";"P8d/A35 - STUD PARTITION IMPACT 2 SIDES";"PF10d/F120/A45 - FIRE RATED STUD PARTITION";"LF9# - DIRECT FIX FIRE RATED LINING";"CON_Concrete Wall_225mm";"Concrete_Cast Insitu_Structural Upstand";"Feature Wall Colour";"L2 Lift Core Feature Wall 4";"L2 Lift Core Feature Wall 1";"L2 Lift Core Feature Wall Skirt";"EXTERNAL_FC FACADE L3-L7 HIGHLIGHTS - DO NOT TAG";"EXTERNAL_PODIUM SCREEN_SCRN-401";"Walls 3";"EXT WALL_FCDT-303 FC SPANDRAL MAIN ENTRANCE SPINE";"EXT WALL_FCDT-201";"EXTERNAL_PODIUM SCREEN_SCRN-402";"EXTERNAL_PODIUM SCREEN_TS";"EXT WALL_FCDT-103 RECESSED BRICK";"L2 Lift Core Feature Wall White";"INTERNAL_Plant Room Mesh Wall";"LF9a - FIRE RATED BATTEN LINING";"LAMINATE SPLASHBACK BASIN TYPE B";"CON_Concrete Wall_150mm";"EXTERNAL_Chain Wire Mesh Fence_unconstrained";"Brickwork_Single_110mm";"L15 - PLANT FACADE LINING";"P7e/A35 - STUD PARTITION IMPACT 1 SIDE";"Curtain Wall - Spine_see Brett_no grids";"L1# - DIRECT FIX LINING";"Brickwork_120mm";"P11d/A40 - STUD PARTITION";"L4d/A45* - STUD LINING WET";"P12d/A35 - STUD PARTITION WET 1 SIDE";"EXTERNAL_PODIUM SCREEN_BSBS-110";"L12e/A45* - STUD LINING";"B1d/V1 - BLOCK WALL";"Concrete_Cast Insitu_250mm";"P61d/A45 - DOUBLE STUD PARTITION";"Charred Timber_1200mm Intervals";"EWS-103 - 110mm";"EWS-101A - Charred Timber";"P1e/A35 - STUD PARTITION";"STR_600 - SHOARING WALL";"Charred Timber_100x70_600mm Intervals";"P21e/A45 - STUD PARTITION";"EWS-103 - 600mm - Flemish Bond";"EWS-140 - GLAZING SYSTEM 2000Centres";"EWS-105 - GLAZING SYSTEM";"WIN - 101 - GLAZING SYSTEM";"PM4/A35 - STUD PARTITION";"Partition Type 1 - P1d/XX";"P21d/A50 - STUD PARTITION";"P3d - STUD PARTITION WET 2 SIDES";"P12e/A45 - STUD PARTITION WET 1 SIDE";"P22e/A45 - STUD PARTITION WET 1 SIDE";"P11e/A45 - STUD PARTITION";"PF11d/F120/A50 - FIRE RATED STUD PARTITION WET 1 SIDE";"P22d/A50 - STUD PARTITION WET 1 SIDE";"Charred Timber_600mm Intervals";"Charred Timber_600mm Intervals - Corners";"EWS - 110 - Charred Timber_600mm Intervals";"P1e/A40 - STUD PARTITION";"Concrete - 300mm";"L2d/T1.5 - STUD LINING";"LB1# - 18mm OSB BATTEN LINING";"L2b/35* - STUD LINING";"EWS-103 - PERFORATED BRICK CURTAIN WALL - FLEMISH";"EWS-103 - PERFORATED BRICK CURTAIN WALL";"EWS-103 - 600mm - Stretcher Bond";"EWS - 141 - 380mm - TPZ - Windows Seat";"EWS-130 - Charred Timber_100x70_600mm Intervals_Temp-Test 2";"01_Facade GLASS BEHIND TIMBER FIN 1500 Intervals";"LB3# - 18mm PLYWOOD BATTEN LINING";"Concrete_Cast Insitu_200mm";"EWS-103 - 300mm - Flemish Bond";"P11d/A35 - STUD PARTITION";"LB5 - 18mm PERF. PLYWOOD BATTEN LINING";"LB5b - 18mm PERF. PLYWOOD BATTEN LINING";"LB2d/T1.5 - 18mm OSB STUD LINING";"LB6d/T1.5 - 18mm PERF. PLY STUD LINING";"LF1b - FIRE RATED BATTEN LINING";"L3b - BATTEN LINING WET";"L1b - BATTEN LINING";"L2d/A50* - STUD LINING";"LB7a - 18mm GALVANISED BATTEN LINING";"Concrete_Cast Insitu_300mm";"Charred Timber_100x70_600mm Intervals_Temp-Test";"LB3b - 18mm PLYWOOD BATTEN LINING";"LB4d/T1.5 - 18mm PLY STUD LINING";"L2e/A40* - STUD LINING";"EWS - 142 - 740mm - TPZ - Bulkhead";"LB1b - 18mm OSB BATTEN LINING";"LB8 - 18mm PVC RENDERED LINING";"LB3d - 18mm PLYWOOD BATTEN LINING";"LB7 - 18mm GALVANISED BATTEN LINING";"P1a - STUD PARTITION";"STR_300 - RETAINING WALL";"L4d/A45* - STUD LINING";"Concretet_150mm"
"Charred Timber_1200mm Intervals";22;24;28;23;27;20;22;21;21;20;21;18;24;19;21;32;28;27;35;43;21;28;19;21;30;20;25;25;20;20;20;27;25;27;23;21;26;22;20;23;28;43;22;23;23;20;30;36;24;43;20;19;26;31;30;23;30;25;27;19;22;20;20;24;21;27;22;21;19;23;20;20;22;26;18;22;22;46;40;21;41;28;25;22;27;29;21;21;30;36;33;28;23;28;27;24;31;22;28;21;25;20;24;28;28;21;24;25;25;19;24;30;32;22;22;21;27;24;20;36;46;20;30;27;20;22;22;22;26;28;21;30;22;29;41;20;28;21;27;22;24;31;36;27;20;28;20;20;20;23;40;25;24;36;21;25;21;25;24;23;25;27;20;35;20;25;30;27;21;22;23;22;28;26;23;23;18;27;0;23;22;22;21;7;23;24;30;23;24;22;22;23;26;28;28;23;41;28;0;10;12;22;19;22;23;21;34;29;24;28;29;26;25;18;24;23;29;30;26;29;26;20;20;22;27;18;17;25;26;22;26;23;24;25;27;21;21;22;19
"EWS-103 - 110mm";24;29;34;22;31;9;20;19;13;20;19;18;29;16;22;35;31;33;42;47;19;34;18;8;37;9;28;29;9;9;9;35;30;31;24;24;28;22;9;23;33;48;22;21;23;19;36;45;29;48;16;20;32;37;32;27;32;24;31;17;20;18;16;27;13;28;9;20;15;8;9;15;22;32;17;26;22;49;48;18;43;28;29;14;28;30;18;20;36;38;35;32;23;32;33;24;37;22;33;18;30;17;26;34;34;15;25;26;24;26;27;36;34;19;20;18;31;24;13;41;52;17;35;33;19;24;22;23;29;34;19;35;24;35;48;21;32;8;26;20;26;37;38;33;13;36;13;21;21;25;44;27;7;40;11;27;22;22;25;23;29;29;13;40;15;23;35;32;21;9;23;24;33;27;20;13;18;30;23;0;17;21;16;28;22;16;29;16;21;22;22;23;30;33;33;22;49;34;23;32;30;21;8;19;23;19;36;26;18;26;46;43;27;18;16;22;31;32;25;31;29;21;17;19;30;18;37;27;25;19;22;23;24;27;29;18;17;20;9
"EWS-101A - Charred Timber";25;29;31;22;29;22;20;22;22;23;18;21;29;20;22;28;28;29;36;41;19;29;22;20;32;20;27;28;20;20;20;33;28;28;23;23;24;22;20;23;29;42;20;20;23;20;31;38;27;42;15;20;26;32;25;24;25;22;29;16;19;20;18;24;22;23;22;19;20;23;20;19;19;29;22;20;23;43;40;21;36;21;25;21;24;24;21;24;32;30;28;28;20;29;29;18;32;20;29;21;25;17;21;29;29;19;25;23;24;26;24;32;33;19;19;19;28;19;19;35;46;21;30;29;22;23;22;22;27;29;22;30;22;29;39;21;28;22;24;19;24;32;30;27;19;34;20;23;23;23;40;26;23;35;20;26;23;22;22;23;25;27;19;35;21;20;32;28;22;23;20;22;29;26;20;20;21;24;22;17;0;20;18;27;20;15;23;13;17;20;24;20;27;29;29;20;40;29;22;29;15;20;21;19;21;19;30;21;16;22;33;37;24;21;15;20;28;29;21;26;25;21;17;19;26;21;33;24;21;19;20;21;20;24;25;18;19;19;20
"P1e/A35 - STUD PARTITION";23;26;29;23;27;21;20;22;20;21;21;19;26;20;19;18;17;21;22;44;14;15;21;21;17;22;16;27;22;22;22;28;18;17;14;23;13;19;22;13;15;46;3;12;15;15;16;27;17;46;18;20;28;19;25;17;25;21;13;17;12;12;13;17;18;23;22;12;19;21;22;14;22;29;18;24;21;44;43;22;39;27;23;20;27;27;22;21;16;21;18;13;3;20;15;23;17;1;21;22;26;18;23;14;15;14;25;11;26;23;16;18;33;13;11;5;19;23;21;37;48;22;17;13;17;24;19;16;17;16;17;15;14;15;30;21;12;20;26;12;18;17;20;29;21;30;20;22;22;24;39;25;22;36;19;25;20;25;23;23;22;26;21;36;21;20;15;26;20;23;4;15;13;26;11;19;19;10;22;21;20;0;17;28;2;20;29;20;23;2;22;4;17;13;14;2;32;16;22;30;29;2;22;13;20;12;35;27;20;27;45;39;22;19;20;2;27;27;19;24;22;21;18;13;25;19;36;22;19;12;24;20;22;22;24;4;19;12;22
"STR_600 - SHOARING WALL";22;27;32;21;29;15;20;19;17;17;19;18;27;17;20;30;26;29;35;42;15;27;19;16;30;18;25;25;18;18;18;32;24;26;18;21;23;20;18;18;25;42;16;17;17;15;29;39;26;42;15;17;28;29;28;21;28;21;24;16;15;17;15;21;16;24;16;16;15;17;18;15;19;28;18;22;16;41;41;18;38;25;24;15;26;29;18;20;29;33;30;25;18;28;25;22;30;17;29;18;26;16;23;27;26;15;20;22;23;21;21;28;32;15;16;17;27;22;16;35;46;15;27;26;17;21;20;17;26;26;17;28;18;28;44;18;26;15;26;16;20;30;34;29;16;33;16;20;20;24;39;25;17;35;17;25;20;22;24;19;26;25;16;33;15;20;29;27;19;16;17;18;27;26;17;14;18;25;21;16;18;17;0;25;18;19;28;16;17;17;22;17;27;27;27;18;42;26;21;29;27;16;18;16;21;15;35;26;21;25;45;41;24;18;19;18;28;29;22;27;26;18;16;15;27;18;34;24;22;15;23;21;21;24;26;17;6;16;18
"Charred Timber_100x70_600mm Intervals";27;28;29;27;30;27;28;27;25;25;28;23;28;25;27;33;31;29;36;44;26;30;26;28;33;27;29;28;27;27;27;30;30;31;27;25;27;26;27;27;30;44;28;27;27;26;33;37;28;44;27;26;30;33;33;27;32;28;31;26;28;26;26;28;24;29;29;27;25;30;27;26;27;27;24;27;27;46;41;27;41;29;27;27;29;31;27;27;33;37;34;32;28;31;31;29;34;28;30;27;29;27;30;32;32;27;25;27;29;24;28;33;31;27;27;27;31;29;27;37;46;26;32;31;26;26;27;27;30;31;27;32;27;32;42;27;32;28;28;27;28;33;37;30;27;31;26;26;26;27;41;29;31;37;27;29;26;29;27;28;28;29;27;36;26;27;33;29;25;29;28;27;32;29;27;29;23;29;7;28;27;28;25;0;28;29;31;28;28;28;26;28;29;32;32;28;44;32;7;17;19;28;26;26;26;27;37;29;29;30;22;25;28;23;29;28;31;31;29;31;28;27;27;27;30;23;10;28;29;27;28;26;27;28;30;27;26;27;26
"P21e/A45 - STUD PARTITION";24;27;30;23;28;22;21;23;21;22;22;19;27;21;20;18;18;22;22;45;15;15;22;22;17;23;16;28;23;23;23;29;18;18;14;24;13;20;23;15;15;45;3;12;15;16;16;27;18;45;19;21;28;19;24;17;24;20;13;18;12;13;14;17;19;24;23;11;20;22;23;14;23;30;19;24;22;43;43;23;39;27;23;21;27;27;23;22;18;21;18;14;2;21;14;23;17;3;22;23;26;19;23;14;15;14;26;11;26;24;18;18;33;12;12;6;20;23;22;37;48;23;17;14;17;25;20;16;17;16;17;17;16;15;29;23;13;21;26;11;18;19;19;29;22;30;21;22;22;24;39;25;23;37;20;25;20;25;23;23;23;26;22;36;22;21;17;27;21;24;3;15;15;26;11;20;19;9;23;22;20;2;18;28;0;21;29;21;23;4;23;3;19;13;12;1;32;15;23;30;29;2;23;13;20;13;36;28;20;26;46;40;23;19;21;3;27;28;19;24;22;23;19;13;25;19;36;23;19;11;23;20;22;23;24;5;20;12;23
"EWS-103 - 600mm - Flemish Bond";23;28;31;22;29;23;23;23;22;23;22;23;28;22;22;29;28;30;36;40;20;29;23;22;32;24;26;26;24;24;24;33;25;28;22;23;27;22;24;21;28;40;20;21;21;18;32;39;27;40;16;21;27;32;26;23;26;23;27;19;21;21;19;23;22;24;23;21;18;22;24;20;20;27;22;23;23;41;41;22;38;24;25;21;26;27;22;23;31;32;29;27;21;29;28;21;32;20;30;22;25;19;22;29;29;20;24;23;24;26;23;31;31;20;20;19;29;21;22;34;45;21;31;28;20;23;22;20;27;29;20;31;21;30;41;21;27;21;26;21;22;32;32;28;22;33;21;21;21;23;37;26;23;34;21;26;22;22;23;23;27;29;22;33;22;22;31;27;21;23;21;21;28;26;21;19;23;25;24;16;15;20;19;29;21;0;24;15;20;20;24;21;28;29;29;21;41;29;24;28;25;20;23;20;21;20;30;20;8;20;41;42;26;23;0;20;29;29;22;25;26;21;19;20;26;23;36;26;22;20;17;21;23;26;26;19;19;21;24
"EWS-140 - GLAZING SYSTEM 2000Centres";26;28;31;30;31;31;27;25;25;31;32;30;28;21;27;31;30;31;35;36;28;30;30;32;33;32;30;30;32;32;32;32;31;30;28;28;28;27;32;28;28;36;27;29;28;28;32;38;30;35;26;28;32;30;29;29;29;28;29;27;28;30;28;29;32;27;34;29;29;30;32;29;28;31;30;29;30;44;40;31;36;27;28;31;31;31;31;31;33;35;31;30;29;32;29;27;33;29;31;31;30;27;27;31;30;29;29;27;32;28;30;31;31;28;30;28;31;27;31;38;46;29;29;31;28;28;27;28;31;28;28;31;29;30;42;28;31;31;20;29;28;32;35;33;31;34;32;29;29;32;41;27;34;36;30;27;27;30;31;28;29;32;31;33;31;26;33;28;28;33;28;29;32;29;29;31;30;28;30;29;23;29;28;31;29;24;0;14;19;29;31;29;29;31;31;29;42;31;30;31;23;27;32;29;27;29;32;26;24;26;33;33;28;30;24;29;31;32;29;30;28;28;27;29;28;30;35;28;29;28;26;27;30;28;28;28;29;29;32
"EWS-105 - GLAZING SYSTEM";23;27;31;22;28;20;20;19;18;22;21;20;27;18;18;31;27;28;35;35;20;26;22;22;30;21;24;26;21;21;21;32;21;27;21;20;26;18;21;21;26;35;21;21;21;18;30;37;24;36;16;20;29;30;29;20;29;24;26;18;21;21;19;20;20;23;22;20;18;19;21;19;19;29;21;22;23;42;42;22;34;24;26;21;24;25;22;24;29;33;31;25;21;28;27;20;30;20;28;22;25;18;23;27;28;19;24;24;24;21;20;30;30;20;20;20;27;20;20;35;45;21;29;26;17;20;18;19;25;27;17;28;19;27;41;19;25;20;24;20;20;29;33;30;20;33;22;23;23;23;40;26;22;35;21;26;21;24;22;22;27;26;20;36;19;21;29;29;22;23;22;19;27;25;21;19;20;25;23;16;13;20;16;28;21;15;14;0;6;20;23;21;25;27;27;21;42;27;23;30;24;21;22;19;22;20;30;22;18;20;39;39;25;20;15;21;28;29;22;26;27;19;18;20;25;20;34;25;21;20;19;22;23;25;25;20;17;20;21
"WIN - 101 - GLAZING SYSTEM";24;25;29;22;26;22;22;21;20;21;23;20;25;20;17;31;26;26;36;38;21;27;23;24;31;23;22;24;23;23;23;32;22;26;22;18;25;17;23;22;26;38;22;22;21;18;31;38;22;38;17;18;27;30;29;22;29;22;26;19;21;23;19;22;18;24;24;22;20;21;23;18;20;28;23;23;21;42;43;23;34;24;28;22;26;25;23;23;30;34;31;26;23;26;27;20;31;23;26;23;27;19;23;28;28;18;24;24;24;20;22;30;30;21;22;21;25;21;21;36;46;22;29;27;16;18;17;20;23;27;16;29;21;28;42;17;26;23;26;22;21;30;34;28;21;32;24;24;24;24;38;26;25;36;23;26;24;25;23;22;25;25;21;35;21;20;30;27;21;25;22;21;28;25;22;20;20;27;24;21;17;23;17;28;23;20;19;6;0;23;24;22;23;28;28;23;43;28;24;30;25;22;23;21;21;22;34;27;23;20;42;40;24;20;20;23;26;27;23;27;25;17;19;21;26;20;34;24;22;21;20;21;22;24;25;21;18;22;23
"PM4/A35 - STUD PARTITION";23;26;29;23;27;21;20;22;20;21;21;19;26;20;19;19;18;21;23;45;14;15;21;21;18;22;15;27;22;22;22;28;19;18;15;23;13;19;22;14;15;46;4;13;16;16;17;26;17;46;18;20;28;19;26;17;26;21;14;18;13;13;14;17;18;23;22;12;19;21;22;14;22;29;18;24;21;44;43;22;39;27;24;21;27;27;22;21;16;22;19;14;4;20;15;23;18;2;21;22;27;19;23;15;16;14;25;12;26;23;16;18;34;13;11;6;19;23;21;37;48;22;17;13;16;24;19;16;17;16;16;15;14;16;31;21;13;21;26;12;18;17;21;29;21;31;21;22;22;24;40;26;22;36;20;26;21;25;23;24;22;25;21;37;21;21;16;26;21;23;5;15;14;27;13;20;19;11;22;22;20;2;17;28;4;20;29;20;23;0;22;5;17;15;15;4;33;16;22;30;29;4;22;13;20;12;35;27;20;27;45;40;22;19;20;3;27;27;19;24;23;21;19;13;25;19;36;22;18;13;24;20;22;22;24;5;19;12;22
"Partition Type 1 - P1d/XX";23;27;29;23;26;18;20;21;20;21;21;21;27;21;23;31;24;22;32;43;22;28;19;23;27;22;22;26;22;22;22;31;29;24;24;22;25;23;22;24;27;43;22;23;24;23;29;35;23;43;21;23;28;26;30;26;30;24;26;22;23;21;23;26;21;28;23;23;22;24;22;23;23;30;20;24;21;44;45;18;41;29;28;21;29;30;18;20;26;34;31;29;23;22;26;26;27;22;22;18;27;22;25;27;27;23;23;24;26;25;26;26;32;23;23;22;23;26;21;39;46;21;27;26;23;23;23;24;22;26;23;27;24;27;43;23;29;22;26;23;26;26;34;29;21;31;21;21;21;23;41;26;24;40;21;26;23;25;23;23;25;28;21;37;22;23;26;27;22;23;23;24;27;26;23;21;21;26;22;22;24;22;22;26;23;24;31;23;24;22;0;23;22;27;27;23;44;27;22;26;33;22;20;22;24;23;36;31;26;27;46;40;27;21;24;23;30;31;24;27;26;23;22;23;28;21;34;27;23;23;24;24;24;27;28;22;22;23;22
"P21d/A50 - STUD PARTITION";24;27;30;23;28;22;21;23;21;22;22;19;27;21;20;17;18;22;24;45;14;16;22;22;19;23;17;28;23;23;23;29;19;18;14;24;13;19;23;14;14;45;2;12;14;16;17;27;17;46;19;21;27;18;22;18;23;20;14;18;12;13;14;17;19;22;23;12;19;22;23;13;22;30;19;24;22;42;41;23;37;27;24;21;27;25;23;22;18;18;16;11;3;20;13;23;18;3;21;23;27;19;22;15;14;14;26;10;26;24;17;17;34;11;11;5;19;23;22;36;46;23;16;14;17;25;20;15;16;15;18;17;15;16;29;23;12;22;26;11;17;19;20;28;22;31;22;22;22;24;40;26;23;35;21;26;21;24;23;24;23;26;22;37;22;21;19;27;21;24;2;15;15;27;13;19;19;10;23;23;20;4;17;28;3;21;29;21;22;5;23;0;18;16;15;4;29;12;23;30;28;3;23;13;20;12;36;28;20;27;46;40;23;19;21;3;27;28;19;24;22;23;19;10;25;19;36;23;19;12;24;20;22;22;24;5;19;12;23
"P3d - STUD PARTITION WET 2 SIDES";26;29;31;25;29;25;27;26;27;28;27;24;29;27;20;32;13;7;19;44;26;10;26;28;14;27;7;29;27;27;27;32;26;14;25;25;24;19;27;25;8;44;17;26;25;20;19;20;5;44;25;24;26;10;29;25;30;23;11;23;26;21;21;24;26;26;29;26;25;30;27;20;25;28;24;27;25;41;40;26;38;30;30;26;28;28;26;27;12;35;31;16;18;8;7;27;13;17;6;26;27;23;27;8;8;21;27;21;28;21;24;12;31;25;25;13;11;27;26;37;45;26;15;7;17;25;20;22;3;4;18;15;22;5;41;22;16;28;27;25;24;10;35;27;26;31;27;25;25;24;40;29;30;33;27;29;26;26;24;25;24;28;26;35;27;24;12;27;23;29;18;22;8;28;27;28;24;25;26;30;27;17;27;29;19;28;29;25;23;17;22;18;0;9;9;19;25;8;26;29;27;18;27;25;23;24;35;30;26;25;42;38;24;24;28;18;26;27;28;27;24;22;23;25;26;24;35;24;28;26;25;23;24;23;25;14;25;25;27
"P12e/A45 - STUD PARTITION WET 1 SIDE";28;30;31;29;30;28;30;29;31;31;31;28;30;30;24;29;16;14;12;45;25;9;30;33;7;31;9;29;31;31;31;33;20;16;20;28;24;24;31;21;9;43;14;20;21;23;13;19;12;44;28;27;31;11;28;21;28;27;6;25;20;24;23;21;29;29;33;21;29;33;31;24;29;30;28;30;30;41;41;30;39;30;30;29;30;32;30;30;9;31;29;13;13;12;3;30;7;14;14;30;28;26;28;1;2;24;29;22;31;25;22;9;30;22;22;17;17;30;30;37;45;31;14;3;21;29;24;20;6;6;21;14;20;4;36;27;12;31;30;21;22;11;29;31;30;32;29;28;28;27;39;29;34;33;30;29;27;29;27;28;26;31;30;35;31;26;8;28;26;33;14;19;2;29;19;29;28;21;28;33;29;13;27;32;13;29;31;27;28;15;27;16;9;0;1;12;20;4;28;32;31;13;31;23;26;23;36;31;27;28;44;37;28;28;29;14;30;31;27;27;27;27;26;23;29;28;37;28;27;21;29;26;28;28;29;16;28;22;32
"P22e/A45 - STUD PARTITION WET 1 SIDE";28;30;31;29;30;28;30;29;31;31;31;28;30;30;24;30;17;14;13;45;25;9;30;33;8;31;9;29;31;31;31;33;21;17;21;28;24;24;31;22;9;43;15;21;22;24;14;19;12;44;28;27;31;11;28;21;28;27;6;26;21;25;24;21;29;29;33;21;29;33;31;24;29;30;28;30;30;41;41;30;39;30;30;29;30;32;30;30;9;32;30;14;14;12;3;30;8;15;14;30;28;27;28;2;3;24;29;23;31;25;22;9;30;22;22;18;17;30;30;37;45;31;14;3;21;29;24;20;6;6;21;14;20;5;36;27;13;31;30;21;22;11;30;31;30;32;29;28;28;27;39;29;34;33;30;29;27;29;27;28;26;31;30;35;31;27;8;28;27;33;15;19;3;29;20;30;28;21;28;33;29;14;27;32;12;29;31;27;28;15;27;15;9;1;0;13;21;3;28;32;31;14;31;23;26;23;36;31;27;28;44;38;28;28;29;15;30;31;27;27;27;27;27;23;29;28;37;28;27;21;29;26;28;28;29;17;28;22;32
